   5.483604e-10   5.363684e-06
   6.165165e-10   8.293790e-04
   6.931439e-10   1.349749e-03
   7.792953e-10   2.296904e-03
   8.761545e-10   3.722439e-03
   9.850525e-10   6.228442e-03
   1.107485e-09   1.161452e-02
   1.245136e-09   1.827938e-02
   1.399895e-09   2.388727e-02
   1.573889e-09   2.576968e-02
   1.769509e-09   2.390121e-02
   1.989442e-09   1.910168e-02
   2.236712e-09   1.599862e-02
   2.514715e-09   2.082567e-02
   2.827270e-09   2.506105e-02
   3.178674e-09   3.414923e-02
   3.573754e-09   3.479921e-02
   4.017939e-09   4.352615e-02
   4.517332e-09   5.147535e-02
   5.078795e-09   4.475788e-02
   5.710042e-09   5.326475e-02
   6.419748e-09   6.996314e-02
   7.217664e-09   8.313071e-02
   8.114753e-09   9.914283e-02
   9.123343e-09   1.255426e-01
   1.025729e-08   1.718575e-01
   1.153218e-08   2.356317e-01
   1.296552e-08   2.843562e-01
   1.457702e-08   3.823235e-01
   1.638881e-08   4.943013e-01
   1.842578e-08   5.730544e-01
   2.071594e-08   7.023632e-01
   2.329074e-08   8.852074e-01
   2.618557e-08   1.121158e+00
   2.944019e-08   1.615243e+00
   3.309934e-08   2.785811e+00
   3.721328e-08   2.590015e+00
   4.183855e-08   3.133019e+00
   4.703870e-08   2.846221e+00
   5.288517e-08   2.234333e+00
   5.945832e-08   2.148612e+00
   6.684844e-08   2.484556e+00
   7.515709e-08   2.076472e+00
   8.449842e-08   2.330431e+00
   9.500080e-08   2.701446e+00
   1.068085e-07   3.096084e+00
   1.200838e-07   4.282351e+00
   1.350092e-07   2.689018e+00
   1.517896e-07   2.596167e+00
   1.706556e-07   2.845607e+00
   1.918665e-07   2.502507e+00
   2.157138e-07   2.382783e+00
   2.425250e-07   2.599744e+00
   2.726687e-07   2.674814e+00
   3.065589e-07   3.484339e+00
   3.446613e-07   3.801303e+00
   3.874996e-07   2.658506e+00
   4.356622e-07   2.942718e+00
   4.898110e-07   2.917670e+00
   5.506900e-07   3.638581e+00
   6.191357e-07   5.641030e+00
   6.960886e-07   6.659085e+00
   7.826061e-07   3.421904e+00
   8.798768e-07   4.195912e+00
   9.892374e-07   3.569357e+00
   1.112191e-06   2.137975e+00
   1.250426e-06   1.448072e+00
   1.405842e-06   1.206328e+00
   1.580575e-06   8.355675e-01
   1.777026e-06   1.811069e+00
   1.997894e-06   1.223828e+00
   2.246214e-06   2.263706e+00
   2.525398e-06   1.625615e+00
   2.839282e-06   1.089323e+00
   3.192179e-06   3.358024e+00
   3.588937e-06   1.664478e+00
   4.035009e-06   4.771496e+00
   4.536523e-06   1.523811e+00
   5.100372e-06   2.651955e+00
   5.734301e-06   3.851094e+00
   6.447022e-06   7.052279e-01
   7.248328e-06   1.921454e+00
   8.149228e-06   0.000000e+00
   9.162102e-06   0.000000e+00
   1.030087e-05   1.948962e+00
   1.158117e-05   0.000000e+00
   1.302060e-05   1.131297e+00
   1.463895e-05   0.000000e+00
   1.645843e-05   1.105907e+00
   1.850406e-05   0.000000e+00
   2.080395e-05   6.941102e-01
   2.338969e-05   0.000000e+00
   2.629681e-05   0.000000e+00
   2.956527e-05   0.000000e+00
   3.323996e-05   0.000000e+00
   3.737138e-05   0.000000e+00
   4.201630e-05   0.000000e+00
   4.723854e-05   0.000000e+00
   5.310985e-05   0.000000e+00
   5.971092e-05   2.905204e+00
